LineNum,RightTrunkZ,RightTrunkX,RightTrunkY,RightShankY,RightFootY,RightFootX,LeftTrunkZ,LeftTrunkX,LeftTrunkY,LeftShankY,LeftFootY,LeftFootX,RightArmY,RightArmX,RightForearmY,LeftArmY,LeftArmX,LeftForearmY
1,-0.109086554351327,0.209209742220251,-0.478533339067323,1.01987049536062,-0.541338721651107,-0.209209743248351,-0.0436378676972866,0.336313954390445,-0.455568591137837,0.884494490479012,-0.428927518047424,-0.336314055549883,0.74358969940241,-0.582821248989103,-1.73810401593088,0.530869522316834,0.656250086664612,-1.54679141372843
2,-0.109047136113655,0.209432972396528,-0.478872331855107,1.02039677444669,-0.541521855866408,-0.209432972686901,-0.043608422642175,0.336798434211311,-0.457454337370821,0.888094651852727,-0.430637639908137,-0.336798268984347,0.743621474553776,-0.583045550305495,-1.73843161815314,0.53099294466946,0.65674315910577,-1.54704387959696
3,-0.108957065449817,0.209676098668735,-0.479489761246571,1.02135154595124,-0.541855802047648,-0.209676098317745,-0.043543868582232,0.33747633552603,-0.460601937871901,0.894110073567541,-0.433501948210051,-0.337475952545079,0.743652380655422,-0.583487627613596,-1.73893723576641,0.531225752821528,0.657522024805252,-1.54750140993463
4,-0.108816446646669,0.209938519012596,-0.480371130236062,1.02271395296376,-0.542333459461059,-0.209938518498511,-0.0434515112343274,0.338341020992219,-0.464928167142005,0.902383909321971,-0.437446055754602,-0.338340422096908,0.743686710561029,-0.584142444270066,-1.73961385913569,0.531563351372839,0.658573791210124,-1.54815477351286
5,-0.108626516299483,0.210219387854939,-0.481502613024952,1.02446333700567,-0.542948061599735,-0.210219387505868,-0.0433392019799856,0.339386120529815,-0.470345628754654,0.912748623469857,-0.442389891062823,-0.339385311935787,0.743730890100653,-0.585009102670976,-1.74045563471347,0.532000100766807,0.65988475640593,-1.54899508992339
6,-0.108389203555969,0.210517702756864,-0.482870003655368,1.02657889267342,-0.543693055540474,-0.210517702878045,-0.0432150176354014,0.340605579981375,-0.476763613286991,0.925029978160043,-0.448249973322604,-0.340604571219746,0.743792374714503,-0.586088449148734,-1.74145699200429,0.532530089003015,0.66144090556305,-1.55001348928731
7,-0.108106681846364,0.210832377496623,-0.484458871769436,1.02903968400135,-0.544561952355974,-0.21083237835764,-0.0430868242585133,0.341993640856435,-0.484090028607803,0.939050960191366,-0.454941398306043,-0.341992442879313,0.743878843285099,-0.587381957283137,-1.74261239339424,0.533147608697696,0.663228564275772,-1.55120117753492
8,-0.107781163308129,0.211162277627695,-0.486254718314276,1.03182469178558,-0.545548234648715,-0.211162279459069,-0.0429620799451853,0.343544793612201,-0.492233162969275,0.954635228166899,-0.462379538861073,-0.343543417920277,0.743997760448755,-0.588891197250941,-1.74391619692682,0.533847256652383,0.665234584957281,-1.55254942385985
9,-0.107414732594119,0.211506250378186,-0.488243091102359,1.03491285432187,-0.546645284513195,-0.211506253375194,-0.0428476787536209,0.345253731753608,-0.501103114650697,0.971609937282087,-0.470481442913895,-0.345252189702721,0.744156015989158,-0.590617373604275,-1.74536253725905,0.534624015031307,0.667446488933067,-1.55404954435519
10,-0.107009230489283,0.211863146956252,-0.49040967868369,1.03828310816456,-0.547846333743537,-0.211863151286402,-0.0427498443744114,0.347115303589987,-0.510612899282196,0.989807924188911,-0.479166914418218,-0.347113605912686,0.744359661212578,-0.592560974324941,-1.74694523921751,0.535473292752809,0.669852545182988,-1.55569288458287
11,-0.10656618588761,0.212231837391037,-0.492740382278232,1.04191442822218,-0.549144435229168,-0.212231843202999,-0.0426740721606422,0.34912446113635,-0.520679249717261,1.00906928270156,-0.488359292510168,-0.349122617674751,0.744613738766683,-0.594721526996845,-1.74865776239161,0.536390927191247,0.67244178537997,-1.55747080048765
12,-0.106086788192563,0.212611219040052,-0.495221367360959,1.04578586614328,-0.550532452463415,-0.212611226472393,-0.0426251116341611,0.351276206413001,-0.531223140588124,1.02924239609144,-0.497985962033217,-0.351274226029297,0.744922191998944,-0.597097444208034,-1.75049317230505,0.537373154619931,0.675203966392926,-1.55937463883598
13,-0.105571891087193,0.213000220075591,-0.497839097626861,1.0498765861219,-0.552003063488393,-0.213000229264411,-0.0426069804236647,0.353565535550317,-0.54217007959303,1.05018451020772,-0.507978637539699,-0.35356342617546,0.745287837779139,-0.599685938584065,-1.75244413311812,0.538416558387852,0.678129492922466,-1.56139571840169
14,-0.105022038791184,0.213397799255411,-0.500580354348248,1.05416589739618,-0.553548775547295,-0.213397810340262,-0.042623000751366,0.355987381160971,-0.553450210390057,1.07176193678603,-0.518273465266325,-0.355985149941421,0.745712386762218,-0.602482988397152,-1.75450291676295,0.539518003272829,0.681209312569689,-1.56352531290061
15,-0.104437506978429,0.213802943138907,-0.503432244066314,1.05863328290145,-0.555161947033278,-0.213802956267023,-0.0426758506350216,0.358536553412029,-0.564998270193092,1.09384997236292,-0.52881098547761,-0.358534206918737,0.746196496702735,-0.605483337049156,-1.75666142385989,0.540674563058669,0.684434793975702,-1.56575463635042
16,-0.103818352009393,0.214214661700492,-0.506382197267585,1.06325842373625,-0.55683481384134,-0.214214677029272,-0.0427676234497757,0.361207680161998,-0.576753440637104,1.11633260891562,-0.539535992830186,-0.361205224631568,0.74673984686584,-0.608680512943901,-1.75891121246604,0.541883446640257,0.687797596409305,-1.56807483118702
17,-0.103164463676622,0.214631983068232,-0.509417960296442,1.06802121927914,-0.558559517812649,-0.214632000766286,-0.0428998910367456,0.363995146456227,-0.588659124643586,1.13910210057518,-0.550397326480696,-0.363992588040979,0.747341224202916,-0.612066859605161,-1.76124353148616,0.543141926261169,0.691289536877288,-1.57047695916892
18,-0.102475618058638,0.215053947912532,-0.512527582334946,1.07290180294541,-0.560328135522913,-0.215053968159345,-0.0430737669443314,0.366893033621944,-0.60066267589259,1.16205843851758,-0.561347615531495,-0.366890378631529,0.74799861440189,-0.615633568931762,-1.76364935631989,0.54444727004452,0.694902458807756,-1.57295199488097
