LineNum,RightTrunkZ,RightTrunkX,RightTrunkY,RightShankY,RightFootY,RightFootX,LeftTrunkZ,LeftTrunkX,LeftTrunkY,LeftShankY,LeftFootY,LeftFootX,RightArmY,RightArmX,RightForearmY,LeftArmY,LeftArmX,LeftForearmY
1,-0.0221884591489171,0.214385655188915,-0.488720389375386,1.01599852124837,-0.527276105703144,-0.214385654719051,-0.126906831607264,0.33609912466246,-0.421033630948494,0.882929791357842,-0.461894074662906,-0.336099331129725,0.744541737565624,-0.578164134962422,-1.73937987806908,0.537887731566796,0.663841441484349,-1.54868740285759
2,-0.0221999839900633,0.214512869692385,-0.489024540777794,1.01646536405688,-0.52743961334634,-0.214512869429951,-0.126906958925459,0.336455717342711,-0.422599954755521,0.885960138290175,-0.46335893785902,-0.336455840623068,0.744618234202851,-0.578472588855664,-1.7396503254568,0.537931750092861,0.664148445587351,-1.54889393651397
3,-0.0222182517319653,0.214647772980463,-0.489546668050234,1.0172854803098,-0.527736836274334,-0.214647772815508,-0.126895217791877,0.336971123493154,-0.425206020338471,0.890995572363081,-0.465787517638924,-0.336971325069957,0.744737316973985,-0.579030038071816,-1.74007403141116,0.538013050688012,0.664620715125405,-1.54925362575851
4,-0.0222466802715852,0.214790292674816,-0.490277313920472,1.01844412359739,-0.528163737206337,-0.214790292385927,-0.126866245624116,0.337640245981492,-0.42879566413026,0.897922430281422,-0.469123602251034,-0.337640559252146,0.744898278826388,-0.579828390334915,-1.74064616337336,0.538133562691514,0.665256284103739,-1.54976243435493
5,-0.0222908985120519,0.214940047504713,-0.491204297043976,1.01992600884288,-0.528716932609712,-0.21494004700835,-0.126817607868922,0.338457870680994,-0.433306714142956,0.906618554717768,-0.473306917952647,-0.338458357538977,0.745103856761581,-0.580863644980205,-1.74136188519292,0.538292098079745,0.666048094395188,-1.55041460573572
6,-0.0223555847649366,0.215096753135823,-0.492315958723539,1.02171580103277,-0.529392858884979,-0.215096752268721,-0.126746383688318,0.339419195483208,-0.438674463363053,0.916956182618524,-0.478274523972716,-0.339419905875981,0.745356296768544,-0.582131430303077,-1.7422165419804,0.53848882247172,0.666991104491675,-1.55120506402726
7,-0.0224453958825355,0.215260096319368,-0.493600394468174,1.02379804188355,-0.530187961264133,-0.215260094881683,-0.126650148292168,0.340519621983931,-0.444832473877089,0.928804457533295,-0.483961999929257,-0.340520605383076,0.745658342801472,-0.583628241860241,-1.74320555346581,0.538723734799497,0.668080047716084,-1.55212864457419
8,-0.0225646040033525,0.215429778567918,-0.495045794525969,1.02615721195903,-0.531098572386761,-0.215429776296388,-0.126526579614844,0.341754770534229,-0.451713908341336,0.942031725627782,-0.490304571927434,-0.341756071303531,0.746012655021228,-0.585350744560174,-1.74432433630141,0.538997093021941,0.66931012604554,-1.55318027560176
9,-0.0227171329618924,0.215605507748449,-0.496640430554026,1.0287777481739,-0.532120894569946,-0.215605504318176,-0.126373490469529,0.343120429654749,-0.45925248906332,0.956507498472234,-0.497238066329754,-0.34312208740078,0.746421732656189,-0.587295680119243,-1.74556822777507,0.539309262829968,0.670676818146893,-1.55435487811168
10,-0.0229064946094467,0.215787003215437,-0.498372733479626,1.03164407331694,-0.533250963904217,-0.215786998237494,-0.12618875295109,0.344612525993002,-0.467383337787729,0.972104066947182,-0.504699696700201,-0.344614574652788,0.7468877338793,-0.589459642344161,-1.74693242743332,0.539660734283336,0.672175935654373,-1.55564735553029
11,-0.0231357764395616,0.215973994760754,-0.500231329188024,1.03474062071785,-0.534484633222752,-0.21597398778614,-0.125970276475319,0.3462270883826,-0.476043615138479,0.988697759148404,-0.512628676111194,-0.346229555947669,0.747412377707362,-0.591838944936608,-1.74841195297733,0.540052080744726,0.673803584364578,-1.5570525616521
12,-0.023407633206961,0.216166221628557,-0.5022050731063,1.0380518589033,-0.535817561909564,-0.216166212154314,-0.125715989096459,0.347960213727632,-0.485172994414106,1.00616986407988,-0.520966666795682,-0.347963122020849,0.747996869005404,-0.594429510021619,-1.75000161069876,0.540483929470987,0.675556135880003,-1.55856528068322
