LineNum,RightTrunkZ,RightTrunkX,RightTrunkY,RightShankY,RightFootY,RightFootX,LeftTrunkZ,LeftTrunkX,LeftTrunkY,LeftShankY,LeftFootY,LeftFootX,RightArmY,RightArmX,RightForearmY,LeftArmY,LeftArmX,LeftForearmY
1,0.089567109156334,-0.334526841682684,-0.186730804754603,0.785514324022122,-0.598783519267518,0.334526841682682,0.0895671091563305,-0.205896386757225,-0.435832836835058,1.01051832569176,-0.574685488856698,0.205896386757224,0.610636412589451,-0.705293751657238,-1.59003228986727,0.854386613827167,0.663269049735408,-1.78453998367031
2,0.0894986458072618,-0.335233206106031,-0.188972244145425,0.790412142263375,-0.601439898117951,0.335233206106032,0.089498645807261,-0.206267743589291,-0.436076755405164,1.01104659260549,-0.574969837200328,0.206267743589291,0.610912223285851,-0.706143583798764,-1.59033492840694,0.854461167516069,0.663534748726037,-1.7849841788103
3,0.0893110340698864,-0.336190929500527,-0.192929178383127,0.798760334554751,-0.605831156171622,0.336190929500528,0.0893110340698862,-0.206666103016591,-0.436695878942815,1.01209343605405,-0.575397557111233,0.206666103016591,0.611376897374423,-0.707475817076134,-1.59086714768169,0.854399176640024,0.663959674062265,-1.78559895081543
4,0.0890158226086961,-0.337390070284739,-0.198513642584324,0.810310774633609,-0.611797132049287,0.33739007028474,0.0890158226086951,-0.207089737983636,-0.437676335497148,1.01363384688081,-0.57595751138366,0.207089737983637,0.611999848792268,-0.709248176891739,-1.59160919532419,0.854203099702777,0.664542163271258,-1.78637190762738
5,0.0886284356279045,-0.338820953285581,-0.20562328457079,0.824790527744968,-0.619167243174173,0.338820953285579,0.088628435627905,-0.207536250450738,-0.439002757561801,1.01564296871397,-0.576640211152174,0.207536250450738,0.612746917540738,-0.711413120215376,-1.59254138187556,0.853883329368109,0.665291819290418,-1.78729288905809
6,0.0881656208209058,-0.340474288066488,-0.214146826811702,0.841912703358393,-0.627765876546694,0.340474288066488,0.0881656208209055,-0.208002945909893,-0.440658852813137,1.01809594614073,-0.577437093327598,0.208002945909894,0.613583805619182,-0.713922299973446,-1.5936446998396,0.85345400437706,0.666223310451863,-1.78835297864271
7,0.0876441305069883,-0.34234116308323,-0.22396925586282,0.861386429528401,-0.637417173665583,0.342341163083228,0.0876441305069871,-0.208487023262428,-0.44262779753634,1.02096783956078,-0.578340042024441,0.208487023262427,0.61447750512694,-0.716728455312556,-1.59490096955043,0.852930613918157,0.667353019017137,-1.7895438614168
8,0.0870796068114243,-0.344413031364886,-0.234976034749638,0.882924944948198,-0.647948910198559,0.344413031364886,0.0870796068114226,-0.208985736571537,-0.444892565384392,1.02423355635812,-0.579340990973734,0.208985736571536,0.615397542474997,-0.719787055924332,-1.59629296272294,0.852327976497321,0.668696153937076,-1.79085728235378
9,0.0864858533833123,-0.346681666159671,-0.247056296378172,0.90625166061116,-0.65919536423299,0.34668166615967,0.0864858533833111,-0.209496501335505,-0.447436167394651,1.02786781325946,-0.580431645864807,0.209496501335504,0.616316739312893,-0.723057313297217,-1.59780444027166,0.851658857017039,0.670264742750517,-1.79228465845712
10,0.0858744570532912,-0.349139088077617,-0.260105055118436,0.931104270892356,-0.670999215773917,0.349139088077616,0.0858744570532907,-0.210016950506952,-0.450241809565121,1.03184512867712,-0.581603319112001,0.210016950506952,0.617211539861627,-0.726502620172658,-1.59942011986112,0.850933167447551,0.672066425274291,-1.79381683475932
