LineNum,RightTrunkZ,RightTrunkX,RightTrunkY,RightShankY,RightFootY,RightFootX,LeftTrunkZ,LeftTrunkX,LeftTrunkY,LeftShankY,LeftFootY,LeftFootX,RightArmY,RightArmX,RightForearmY,LeftArmY,LeftArmX,LeftForearmY
1,0.0843299825158065,-0.337168687636036,-0.279151760387836,0.835971830707569,-0.556820070319736,0.337168687636034,0.0843299825158072,-0.208914485858626,-0.450369487516499,1.01199101408917,-0.56162152657266,0.208914485858627,0.585252479532877,-0.690924886762683,-1.57529146776795,0.815838135451275,0.630640267331104,-1.7695626036734
2,0.084281056581226,-0.33754820928617,-0.280637582240076,0.839070984051506,-0.558433401811432,0.337548209286169,0.0842810565812245,-0.209075078804555,-0.450616234025557,1.01240848137775,-0.561792247352192,0.209075078804555,0.585407260450546,-0.69139642861144,-1.57550435444214,0.815858537085047,0.630841178828015,-1.76982100263611
3,0.084182792918357,-0.338091655266535,-0.283155847454402,0.844257399935905,-0.5611015524815,0.338091655266534,0.084182792918358,-0.209254320173382,-0.451088993077596,1.01316227044964,-0.562073277372048,0.209254320173381,0.585663539213169,-0.69213642937721,-1.57587174305468,0.81585040381203,0.631202515986561,-1.77021033837907
4,0.084038522855935,-0.3387938018868,-0.286653569072524,0.851412874515181,-0.564759305442658,0.338793801886797,0.0840385228559349,-0.209451561631,-0.451778728185067,1.01423863663334,-0.56245990844828,0.209451561631,0.58601452581298,-0.693132265272323,-1.57638648458343,0.815815867114701,0.631721071252645,-1.77072542989615
5,0.083853400313055,-0.339649550081778,-0.291072912941533,0.860409909521097,-0.569336996579566,0.339649550081779,0.0838534003130536,-0.209665854006431,-0.452675871055123,1.0156238663086,-0.562947995253489,0.209665854006433,0.586451189900875,-0.694368380654266,-1.57704109698575,0.815760278176064,0.632398565723132,-1.77136194214711
6,0.0836329625982139,-0.340654034353704,-0.296352397669034,0.871114456683374,-0.574762059014339,0.340654034353704,0.0836329625982152,-0.209896161624816,-0.453770567680103,1.01730419178548,-0.563533624105384,0.209896161624815,0.586964479390158,-0.695829136963439,-1.57782825810913,0.815690046370817,0.633238281066389,-1.77211589445943
7,0.0833829564892788,-0.341802592796203,-0.302428427535861,0.883388861624759,-0.580960434088896,0.341802592796202,0.0833829564892835,-0.210141386686901,-0.455052774276209,1.01926579417174,-0.564213019895521,0.210141386686901,0.587545395983535,-0.697498936057867,-1.57874077369752,0.815612247560975,0.634244577513983,-1.77298352883312
8,0.0831090602423371,-0.343090751972037,-0.309236629656511,0.897094475694776,-0.587857846038264,0.343090751972038,0.0831090602423354,-0.210400409482894,-0.456512358374079,1.02149479854613,-0.564982440172049,0.210400409482896,0.588185270918475,-0.699362595069972,-1.57977159866594,0.815534101805624,0.635422179050433,-1.77396115659526
9,0.0828166705345871,-0.344514207603245,-0.316713006426296,0.912093896873284,-0.595380890446987,0.344514207603245,0.0828166705345882,-0.210672119261448,-0.458139183880197,1.02397727382195,-0.565838089941753,0.210672119261448,0.588875960277863,-0.701405614975631,-1.58091384423227,0.815462558606895,0.636775605940908,-1.77504503324297
10,0.0825107431256531,-0.346068802010567,-0.324794878682602,0.928252796007712,-0.60345791732511,0.346068802010568,0.0825107431256536,-0.210955437490171,-0.459923180587477,1.02669923677855,-0.566776056191074,0.210955437490171,0.589609981566278,-0.703614369259306,-1.58216077731026,0.815403975794819,0.638308728447233,-1.77623125961082
