LineNum,RightTrunkZ,RightTrunkX,RightTrunkY,RightShankY,RightFootY,RightFootX,LeftTrunkZ,LeftTrunkX,LeftTrunkY,LeftShankY,LeftFootY,LeftFootX,RightArmY,RightArmX,RightForearmY,LeftArmY,LeftArmX,LeftForearmY
1,-0.0879915439249411,0.21070379085054,-0.440816510099082,1.00827682377137,-0.56746031367229,-0.210703790850536,-0.0879915439249433,0.338916045576145,-0.231050668985215,0.807801217947308,-0.576750548962092,-0.338916045576142,0.836535068514744,-0.64650783900738,-1.77790436574644,0.596489991299218,0.697319465454909,-1.58158874747176
2,-0.0879253226836202,0.210868917155277,-0.441066874672331,1.00870294169805,-0.567636067025719,-0.210868917155273,-0.0879253226836317,0.33930858989866,-0.232615182339676,0.811103077641437,-0.578487895301757,-0.339308589898655,0.836532906994461,-0.646693040737314,-1.77816351505864,0.596672332650721,0.697840772838395,-1.58180946599346
3,-0.0877941740254721,0.211056132617566,-0.441556984593804,1.0094740221276,-0.567917037533802,-0.211056132617564,-0.0877941740254649,0.339873648901233,-0.23528748461874,0.816638324777126,-0.581350840158395,-0.339873648901236,0.836471227089825,-0.647012852148201,-1.77854805243276,0.59696946750252,0.698661895856211,-1.58218574671932
4,-0.0876023148097204,0.211264536442178,-0.442279383114037,1.01057644130087,-0.568297058186835,-0.211264536442177,-0.0876023148097235,0.340605536489904,-0.239021842158275,0.824283631746455,-0.585261789588175,-0.340605536489908,0.836349388779988,-0.647462915224809,-1.77905104826775,0.597368969604883,0.699764765287506,-1.58270803906107
5,-0.0873560164837289,0.211492896398251,-0.443225914439261,1.01199663589273,-0.568770721453464,-0.211492896398252,-0.0873560164837327,0.341498702187708,-0.243766067740201,0.833904113917541,-0.590138046177334,-0.341498702187707,0.836170652911315,-0.648044549950063,-1.77966663951668,0.597856198048856,0.701128244970947,-1.58336660776349
6,-0.0870622435573921,0.211739850161805,-0.444387973753467,1.01372102503242,-0.569333051278954,-0.211739850161805,-0.087062243557396,0.342547822428488,-0.249463101470586,0.845356684152311,-0.595893582681727,-0.342547822428488,0.835940087996252,-0.648761523966951,-1.78038956059832,0.598416336029779,0.702730753894328,-1.58415196746436
7,-0.0867283254827509,0.212003951155524,-0.445756633708135,1.01573599812053,-0.569979364412394,-0.212003951155529,-0.0867283254827481,0.343747780211679,-0.256052852963286,0.858493563879141,-0.60244071091585,-0.34374778021168,0.835663927068676,-0.649619198507824,-1.78121495332302,0.599034670190612,0.704550646982831,-1.58505488936935
8,-0.0863615645673545,0.212283724483407,-0.447322769326548,1.0180278970868,-0.570705127760251,-0.212283724483406,-0.086361564567345,0.345093655762151,-0.263473820855334,0.873165405690541,-0.609691584835232,-0.345093655762151,0.835348852590066,-0.650623530962174,-1.78213816865548,0.599697009810744,0.706566772304442,-1.58606644507906
9,-0.0859689276524351,0.212577710913284,-0.449077162607967,1.02058300416132,-0.571505841553342,-0.212577710913284,-0.0859689276524317,0.346580711705237,-0.271664481950634,0.889223959755359,-0.617559477804724,-0.346580711705226,0.835001419481786,-0.651780267834984,-1.78315460269065,0.600390001931773,0.708758892541859,-1.58717803070478
10,-0.0855568178204158,0.212884499522638,-0.451010586444113,1.023387535686,-0.572376949241885,-0.212884499522639,-0.0855568178204129,0.348204372832856,-0.280564421743461,0.906524230063513,-0.625959808320056,-0.348204372832852,0.834627613336473,-0.653094318882405,-1.78425956754921,0.601101352344737,0.71110798200106,-1.58838137542165
