LineNum,RightTrunkZ,RightTrunkX,RightTrunkY,RightShankY,RightFootY,RightFootX,LeftTrunkZ,LeftTrunkX,LeftTrunkY,LeftShankY,LeftFootY,LeftFootX,RightArmY,RightArmX,RightForearmY,LeftArmY,LeftArmX,LeftForearmY
93,-0.0402657283108574,0.0840029186888527,-0.526368790782353,1.08658659272423,-0.560217801941859,-0.0840029186888467,-0.0402657283108027,0.218603666145237,-0.507994123281516,1.02038652205019,-0.512392398768542,-0.218603666145219,0.699318415955685,-0.615107506550996,-1.69981616198774,0.587392637136295,0.656989630544507,-1.59692468052522
94,-0.0389239965013399,0.0789322644913492,-0.527007276278353,1.08734698572693,-0.560339709448568,-0.0789322644913464,-0.0389239965012821,0.213508113318258,-0.507893580911553,1.02060788525761,-0.512714304345941,-0.213508113318244,0.697468425888289,-0.615807507301402,-1.69791047463249,0.589281238839919,0.656266325205641,-1.59846346722095
95,-0.0375687728612514,0.0738664248495182,-0.527874593659628,1.08846069074386,-0.560586097084225,-0.0738664248495111,-0.0375687728612011,0.208552296915752,-0.508987561026729,1.02314605204208,-0.514158491015235,-0.208552296915733,0.695673653341502,-0.61678305347787,-1.6962116752514,0.591256909766283,0.655822654268127,-1.60021551796727
96,-0.036217310323798,0.0688088900163584,-0.528834517926666,1.08971127112174,-0.560876753195046,-0.0688088900163543,-0.0362173103237311,0.203667227399745,-0.510672162374313,1.02682036184962,-0.516148199475186,-0.203667227399727,0.693918912617395,-0.617905035760123,-1.69462233267133,0.593257335869621,0.655501549884192,-1.60206767100976
97,-0.0348785144634556,0.0637656457490891,-0.529742914208874,1.09086992689383,-0.561127012684947,-0.0637656457490798,-0.0348785144633938,0.19878888956446,-0.512298062752403,1.03038110641103,-0.518083043658494,-0.198788889564435,0.692178003570021,-0.619020709570614,-1.69303735410501,0.595234567172561,0.655156039325426,-1.60390530134371
98,-0.0335480521888967,0.0587493904130491,-0.530599815852312,1.09193553979116,-0.561335723938844,-0.0587493904130399,-0.0335480521888385,0.193930817067928,-0.513862311027586,1.03382411196452,-0.519961800936806,-0.193930817067906,0.690443983286263,-0.620112177088726,-1.69145763714785,0.59719576538642,0.65480184330359,-1.60572727828582
99,-0.0322295103856976,0.0537709772523403,-0.531404339957201,1.09290785826511,-0.561503518307896,-0.0537709772523322,-0.0322295103856364,0.189103620416409,-0.515363237668209,1.0371448696893,-0.52178163202097,-0.189103620416388,0.688721671126505,-0.621179326587589,-1.6898868666709,0.599135535297571,0.654438116030071,-1.60752948281627
100,-0.0309253880136587,0.0488409683665772,-0.532156177322502,1.09378735117446,-0.561631173851951,-0.0488409683665692,-0.0309253880136029,0.184317661722254,-0.516799443910461,1.04033975753476,-0.523540313624187,-0.184317661722233,0.687014366913654,-0.622220122153366,-1.6883282878566,0.601050278052873,0.65406615667004,-1.60930840218059
101,-0.0296381650271894,0.0439694049267521,-0.53285541624838,1.09457521219716,-0.561719795948768,-0.0439694049267465,-0.0296381650271401,0.179582848010354,-0.518170062960265,1.04340615344989,-0.525236090489507,-0.179582848010338,0.685325397438566,-0.623233023699474,-1.68678506069959,0.602936438046845,0.653687067851956,-1.61106069670761
102,-0.0283701623512524,0.0391657759979681,-0.533502534223549,1.09527329869358,-0.561770764470034,-0.0391657759979637,-0.0283701623512493,0.174908594620757,-0.519474699758061,1.04634237334923,-0.526867673591165,-0.174908594620752,0.683657912358458,-0.624216693938295,-1.68526019831689,0.604790727494276,0.653302023309122,-1.61278326589257
103,-0.027123550587908,0.0344389808237689,-0.534098363803106,1.09588406961561,-0.561785705812501,-0.0344389808237606,-0.0271235505878584,0.170303784475186,-0.520713400821092,1.0491476127801,-0.528434211958878,-0.170303784475167,0.682014895107156,-0.625170025547029,-1.6837565600838,0.606610108366373,0.652912223823265,-1.61447324874999
104,-0.0259003442563569,0.0297973056487946,-0.534644058242804,1.09641051870282,-0.561766460460003,-0.0297973056487912,-0.025900344256308,0.165776740819417,-0.521886616065457,1.05182187859695,-0.529935262531371,-0.165776740819402,0.680399152016849,-0.626092126774707,-1.6822768419989,0.608391798077725,0.652518890709845,-1.61612802709497
105,-0.0247024002822543,0.0252484097410578,-0.535141055260167,1.09685610578679,-0.561715050526609,-0.0252484097410516,-0.0247024002822026,0.161335208736999,-0.52299515905005,1.05436591609597,-0.531370757045809,-0.161335208736981,0.678813307099672,-0.626982309721374,-1.68082357036782,0.610133268397677,0.652123255146176,-1.61774522474251
106,-0.023531417862724,0.0207993189073312,-0.535591040278234,1.09722468778024,-0.561633647502004,-0.0207993189073206,-0.0235314178626592,0.156986343850188,-0.524040166380012,1.05678113400331,-0.532740967623204,-0.156986343850164,0.677259798463197,-0.627840076818263,-1.67939909741378,0.611832242262221,0.651726548394076,-1.6193227044192
107,-0.0223889395385725,0.0164564247609684,-0.535995909893004,1.09752045064371,-0.561524540750705,-0.0164564247609569,-0.0223889395385181,0.15273670661579,-0.525023057342971,1.05906952938552,-0.534046472042436,-0.152736706615765,0.675740876254588,-0.628665106703361,-1.67800559844329,0.613486688762484,0.651329992357435,-1.6208585629539
108,-0.0212763530841151,0.0122254883412872,-0.536357736171446,1.09774784330622,-0.561390107134757,-0.0122254883412807,-0.0212763530840581,0.148592260931279,-0.525945494531159,1.06123361403074,-0.535288119499468,-0.148592260931257,0.674258601679707,-0.629457239876823,-1.67664507017559,0.615094816947311,0.650934790573073,-1.62235112531028
109,-0.0201948939357602,0.00811164692689034,-0.536678732232352,1.09791151426746,-0.561232782035096,-0.00811164692688252,-0.0201948939357087,0.144558375988471,-0.526809346013407,1.0632763434569,-0.536466997443386,-0.144558375988451,0.672814846784037,-0.630216464504504,-1.67531932993179,0.616655068898705,0.650542119645373,-1.62379893789998
110,-0.0191456479368407,0.00411942309696743,-0.536961219442831,1.0980162514077,-0.561055031964854,-0.00411942309696135,-0.0191456479367835,0.140639830504612,-0.527616649460732,1.06520104938452,-0.537584399923672,-0.140639830504597,0.671411294746176,-0.630942902644361,-1.67403001543993,0.618166112447198,0.65015312113884,-1.62520076152517
111,-0.0181295542275035,0.000252735275319666,-0.537207596467365,1.09806692537121,-0.560859328903837,-0.000252735275310578,-0.0181295542274476,0.13684081862517,-0.528369578503268,1.06701137625758,-0.538641797754159,-0.136840818625146,0.670049440493601,-0.631636797102359,-1.67277858506484,0.619626833810902,0.649768893938208,-1.62655556422257
